Series;Time;Value
DE/s;2018-04-23T16:40:15+01:00;0
DE/s;2018-04-23T16:40:30+01:00;0
DE/s;2018-04-23T16:40:45+01:00;0
DE/s;2018-04-23T16:41:00+01:00;0
DE/s;2018-04-23T16:41:15+01:00;0
DE/s;2018-04-23T16:41:30+01:00;0
DE/s;2018-04-23T16:41:45+01:00;0.042626749730240915
DE/s;2018-04-23T16:42:00+01:00;0.06484888888888889
DE/s;2018-04-23T16:42:15+01:00;0.10929333333333333
DE/s;2018-04-23T16:42:30+01:00;0.2222222222222222
DE/s;2018-04-23T16:42:45+01:00;0.3111111111111111
DE/s;2018-04-23T16:43:00+01:00;0.3555555555555555
DE/s;2018-04-23T16:43:15+01:00;0.19999999999999998
DE/s;2018-04-23T16:43:30+01:00;0.08888888888888888
DE/s;2018-04-23T16:43:45+01:00;0
DE/s;2018-04-23T16:44:00+01:00;0
DE/s;2018-04-23T16:44:15+01:00;0
DE/s;2018-04-23T16:44:30+01:00;0
DE/s;2018-04-23T16:44:45+01:00;0
DE/s;2018-04-23T16:45:00+01:00;0
DE/s;2018-04-23T16:45:15+01:00;0
DE/s;2018-04-23T16:45:30+01:00;0
DE/s;2018-04-23T16:45:45+01:00;0
DE/s;2018-04-23T16:46:00+01:00;0
DE/s;2018-04-23T16:46:15+01:00;0.02222222222222222
DE/s;2018-04-23T16:46:30+01:00;0.02222222222222222
DE/s;2018-04-23T16:46:45+01:00;0.02222222222222222
DE/s;2018-04-23T16:47:00+01:00;0
DE/s;2018-04-23T16:47:15+01:00;0
DE/s;2018-04-23T16:47:30+01:00;0
DE/s;2018-04-23T16:47:45+01:00;0
DE/s;2018-04-23T16:48:00+01:00;0
DE/s;2018-04-23T16:48:15+01:00;0
DE/s;2018-04-23T16:48:30+01:00;0
DE/s;2018-04-23T16:48:45+01:00;0
DE/s;2018-04-23T16:49:00+01:00;0
